"url","Col 1"
"https://www.crossfit.com/workout/?page=77","Snatch balance 1-1-1-1-1-1-1; Dave Lipson 300lbs, James Hobart 272lbs, Dave Leys 215lbs, Kristan Clever 185lbs, Rebecca Voigt 175lbs, Laurie Galassi 155lbs, Miranda Oldroyd 150lbs, Heather Bergeron 150lbs. Post loads to comments.; Compare to 100412."
"https://www.crossfit.com/workout/?page=77","""Tabata This!""; Tabata Row
 Rest 1 minute
 Tabata Squat
 Rest 1 minute
 Tabata Pull-up
 Rest 1 minute
 Tabata Push-up
 Rest 1 minute
 Tabata Sit-up; The Tabata interval is 20 seconds of work followed by 10 seconds of rest for 8 intervals.
 Tabata score is the least number of reps performed in any of the eight intervals. Unit for the row is ""calories"".; Russ Malz 8, 21, 10, 15, 20 = 74, Kristan Clever 4, 25, 10, 15, 18 = 72,
 Kim Malz 5, 22, 10, 11, 23 = 71, Austin Malleolo 8, 21, 10, 14, 11 = 64.
 Post Tabata score for each exercise to comments and total for final score.; Compare to 100217."
"https://www.crossfit.com/workout/?page=78","Rest Day"
"https://www.crossfit.com/workout/?page=78","Handstand walk 100 meters; If you fall, restart at the point of contact furthest from the finish.; Laurie Galassi 3:03, Mel Ockerby 4:20, Dave Leys 6:59, Kim Malz 7:02,
 Mat Frankel 7:45, Pat Barber 7:50.
 Post time to comments."
"https://www.crossfit.com/workout/?page=78","Front squat 1-1-1-1-1-1-1 reps; Dave Lipson 500lbs, Jason Khalipa 365lbs,
 Austin Malleolo 135-225-275-300-315-325-330(fail) lbs,
 Kim Malz 135-155-165-175-185-195(fail)-195(fail) lbs.
 Post loads to comments.; Compare to 090814."
"https://www.crossfit.com/workout/?page=78","21-15 and 9 rep rounds of:
 Left-arm Kettlebell snatch, 1.5 pood
 Right-arm Kettlebell snatch, 1.5 pood
 Pull-ups; Mike Cazayoux 5:15, Cody Hidler 5:15, Austin Malleolo 5:16, Rob Shaffer 5:16, Kristan Clever 5:29 (1 pood), Rebecca Voigt 5:51 (1 pood), Jason Ackerman 6:45.
 Post time to comments.; Compare to 051025."
"https://www.crossfit.com/workout/?page=78","Rest Day"
"https://www.crossfit.com/workout/?page=78","Resting 60 seconds between sets:
 Bench press 2-2-2-2-2-2-2-2-2-2; Post load(s) to comments."
"https://www.crossfit.com/workout/?page=78","For time:
 95 pound Back squat, 50 reps
 15 ft Rope Climb, 5 ascents
 115 pound Back squat, 40 reps
 15 ft Rope Climb, 4 ascents
 135 pound Back squat, 30 reps
 15 ft Rope Climb, 3 ascents
 155 pound Back squat, 20 reps
 15 ft Rope Climb, 2 ascents
 175 pound Back squat, 10 reps
 15 ft Rope Climb, 1 ascent; Post time to comments."
"https://www.crossfit.com/workout/?page=78","""Jerry""; For time:
 Run 1 mile
 Row 2K
 Run 1 mile; Peter Egyed 19:39. Post time to comments.; Compare to 100509."
"https://www.crossfit.com/workout/?page=78","Rest Day"
"https://www.crossfit.com/workout/?page=78","Snatch, 1 rep
 Clean and jerk, 1 rep
 As many rounds and reps as possible in ten minutes of:
 55kg Squat clean, 6 reps
 12 Pull-ups
 24 Double-unders; Add together the best snatch (in kg), the best clean and jerk (in kg), and the total reps performed in the triplet for your final score. Post score to comments.; Compare to 100804."
"https://www.crossfit.com/workout/?page=78","""Ryan""; Five rounds for time of:
 7 Muscle-ups
 21 Burpees; Pat Barber 11:22, Kristan Clever 11:47, Austin Malleolo 12:20, Graham Holmberg 12:37. Post time to comments.; Each burpee terminates with a jump one foot above max standing reach.; Compare to 090816."
"https://www.crossfit.com/workout/?page=78","""Jack""; Complete as many rounds as possible in 20 minutes of:
 115 pound Push press, 10 reps
 10 KB Swings, 1.5 pood
 10 Box jumps, 24 inch box; Mikko Salo 18 rounds + 10 PP, Kristan Clever 15 rounds (85lb, 1 pood, 24""), Chris Gosler 14 rounds + 3 KB, Chris Spealler 14 rounds + 5 PP, Rebecca Voigt 13 rounds + 5 PP (85lb, 1 pood, 24""), Stacey Kroon 10 rounds + 3 KB (85lb, 1.5 pood, 24""), Kim Malz 10 rounds (80lb, 1 pood, 24""). Post rounds completed to comments."
"https://www.crossfit.com/workout/?page=78","Rest Day"
"https://www.crossfit.com/workout/?page=78","Ten rounds for time of:
 135 pound Deadlift, 15 reps
 15 push-ups; Chris Spealler 6:45, Karianne Dickson 9:59 (95lbs). Post time to comments.; Compare to 100310."
"https://www.crossfit.com/workout/?page=78","With a continuously running clock do one pull-up the first minute, two pull-ups the second minute, three pull-ups the third minute... continuing as long as you are able.; Use as many sets each minute as needed.; Post number of minutes completed to comments.; Graham Holmberg 21 rounds plus 15 reps. Compare to 091105."
"https://www.crossfit.com/workout/?page=78","""Fight Gone Bad!""; Three rounds of:
 Wall-ball, 20 pound ball, 10 ft target (Reps)
 Sumo deadlift high-pull, 75 pounds (Reps)
 Box Jump, 20"" box (Reps)
 Push-press, 75 pounds (Reps)
 Row (Calories); In this workout you move from each of five stations after a minute.The clock does not reset or stop between exercises. This is a five-minute round from which a one-minute break is allowed before repeating. On call of ""rotate"", the athletes must move to next station immediately for best score. One point is given for each rep, except on the rower where each calorie is one point.; Add your points and post them to comments.; Austin Malleolo 455, Kevin Houston 418. Compare to 100713."
"https://www.crossfit.com/workout/?page=78","Rest Day"
"https://www.crossfit.com/workout/?page=78","Shoulder Press 3-3-3-3-3-3-3; Jason Khalipa 215lbs, Eric Magee 210lbs, Austin Malleolo 180lbs.
 Post loads to comments.; Compare to 100303."
"https://www.crossfit.com/workout/?page=78","For time:
 25 Walking lunge steps
 20 Pull-ups
 50 Box jumps, 20 inch box
 20 Double-unders
 25 Ring dips
 20 Knees to elbows
 30 Kettlebell swings, 2 pood
 30 Sit-ups
 20 Hang squat cleans, 35 pound dumbells
 25 Back extensions
 30 Wall ball shots, 20 pound ball
 3 Rope climb ascents; Pat Barber 10:30, Peter Egyed 12:27, Chris Gosler 12:29, Kristan Clever 14:02 (24"" box, 1.5pood KB, 25lb DB clean, 16lb ball, 6 12' ascents), Austin Malleolo 14:36 (with 20lb vest), Heather Bergeron 14:51 (1.5pood, 25lb DB, 14lb ball), Tamaryn Venter 16:16 (1.5pood, 10Kg DB, 5Kg ball). Post time to comments.; Compare to 091001."
"https://www.crossfit.com/workout/?page=78","""Michael""; Three rounds for time of:
 Run 800 meters
 50 Back Extensions
 50 Sit-ups; Austin Malleolo 20:40 (GHD sit-ups), Kim Malz 23:39 (GHD sit-ups).
 Post time to comments.; Compare to 091025."
"https://www.crossfit.com/workout/?page=78","Rest Day"
"https://www.crossfit.com/workout/?page=78","Complete five rounds of:
 Deadlift, 3 reps
 Max rep Handstand push-ups; Austin Malleolo 495/24, 495/23, 495/20, 495/18, 495/18
 Jason Khalipa 475/25, 475/22, 475/19, 475/16, 475/15
 Pat Barber 413/25, 413/18, 413/19, 413/18, 413/15
 Dave Lipson 555/21, 575/18, 585/15, 595(fail)/10, 475/10
 Rob Orlando 535/22, 475/14, 500/12, 500/13
 Elyse Umeda 235/15, 235/15, 235/15, 245/15, 245/13
 Tamaryn Venter 220/10, 220/9, 220/9, 220/9, 220/7
 Kim Malz 205/8, 215/7, 225/7, 225/6, 230/6
 Post loads and reps for each round to comments."
"https://www.crossfit.com/workout/?page=78","Four rounds for time of:
 Row 500 meters
 Rest 3 minutes; Austin Malleolo 1:28.2, 1:27.0, 1:28.5, 1:29.1.
 Graham Holmberg 1:31.0, 1:33.1, 1:34.5, 1:34.4
 Rob Orlando 1:27.8, 1:34.8, 1:37.3, 1:38.2
 Kim Malz 2:00.1, 2:02.0, 2:00.5, 2:00.2
 Post times to comments.; Compare to 100416."
"https://www.crossfit.com/workout/?page=78","Three rounds, 9-6-and 3 reps, for time of:
 165 pound barbell Thrusters
 Muscle-Up; Rob Orlando 2:44, Austin Malleolo 3:17, Graham Holmberg 3:41, Peter Egyed 3:54, Pat Sherwood 4:05, Mike McKenna 4:12, Kristan Clever 4:19 (115lbs), Heather Bergeron 5:29 (115lbs), Miranda Oldroyd 6:44 (115lbs).
 Post time to comments."
"https://www.crossfit.com/workout/?page=78","Rest Day"
"https://www.crossfit.com/workout/?page=78","""Kelly""; Five rounds for time of:
 Run 400 meters
 30 Box jump, 24 inch box
 30 Wall ball shots, 20 pound ball; Kim Malz 32:57 (24"" box, 14lb ball). Post time to comments.; Compare to 100203."
"https://www.crossfit.com/workout/?page=78","Complete five rounds of:
 On the rings, lower from an inverted hang, slowly, with straight body and arms, 7 reps
 15 Ring Push-ups
 Move SLOWLY and methodically attempting perfect execution. Ideally this is done with two pairs of rings - one pair hung app. 8' off the ground and the second 4"" off the ground.; Post impressions to comments.; Compare to 091211."
"https://www.crossfit.com/workout/?page=78","Three rounds, 15-12-and 9 reps, for time of:
 135 pound barbell Thrusters
 45 pound weighted Pull-ups; For weighted pull-ups, placing a 45 pound dumbbell between the legs above crossed ankles works great.; Pat Sherwood 5:52, Dave Leys 6:38, Kim Malz 7:56 (95lb thruster, 32lb vest), Russ Malz 10:25. Post time to comments.; Compare to 070913."
"https://www.crossfit.com/workout/?page=78","Rest Day"
"https://www.crossfit.com/workout/?page=78","""The Seven""; Seven rounds for time of:
 7 Handstand push-ups
 135 pound Thruster, 7 reps
 7 Knees to elbows
 245 pound Deadlift, 7 reps
 7 Burpees
 7 Kettlebell swings, 2 pood
 7 Pull-ups; Kristan Clever 22:58 (98lb thruster, 205lb dead, 1.5pood KB), Heather Bergeron 26:10 (95lb, 170lb, 1.5pood), Valerie MacKenzie Voboril 29:37 (95lb, 205lb, 1.5pood), Mel Ockerby 30:12 (95lb, 170lb, 1.5pood), Rebecca Voigt 33:26 (95lb, 205lb, 1.5pood), Kim Malz 34:21 (95lb, 175lb, 1.5pood). Post time to comments.; Compare to 100530."
"https://www.crossfit.com/workout/?page=78","""Helton""; Three rounds for time of:
 Run 800 meters
 50 pound Dumbbell squat cleans, 30 reps
 30 Burpees; Graham Holmberg 27:49 (53lb kettlebells). Post time to comments."
"https://www.crossfit.com/workout/?page=79","""Fran""; Three rounds, 21-15- and 9 reps, for time of:
 95 pound Thruster
 Pull-ups; Graham Holmberg 2:17, Kristan Clever 2:49 (65lbs), Mel Ockerby 2:59 (65lbs), Heather Bergeron 3:10 (65lbs), Miranda Oldroyd 3:19 (65lbs), Kim Malz 3:45 (65lbs), Rebecca Voigt 3:58 (65lbs), Elyse Umeda 6:08 (95lbs). Post time to comments.; Compare to 100525."
"https://www.crossfit.com/workout/?page=79","Rest Day"
"https://www.crossfit.com/workout/?page=79","Five rounds for time of:
 Row 250 meters
 135 pound Front squat, 10 reps
 15 GHD Sit-ups
 20 Box jumps, 24 inch box; Jason Khalipa 14:03, Chris Spealler 14:29, Kristan Clever 14:59 (95lbs, 20"" box), Rory McKernan 15:27, Peter Egyed 16:24, Elyse Umeda 16:35 (95lbs, 20"" box), Kim Malz 22:44 (105lbs, 24"" box). Post times to comments."
"https://www.crossfit.com/workout/?page=79","Overhead Squat 3-3-3-3-3 reps; Dave Lipson 345lbs, Jason Khalipa 295lbs, Peter Egyed 250lbs, Kristan Clever 195lbs, Rebecca Voigt 175lbs, Elyse Umeda 165lbs. Post loads to comments.; Compare to 090828."
"https://www.crossfit.com/workout/?page=79","""Severin""; 50 Strict Pull-ups
 100 Push-ups, release hands from floor at the bottom
 Run 5K; If you've got a twenty pound vest or body armor, wear it.; Peter Egyed 34:59 (20lb vest), Graham Holmberg 38:20 (20lb vest), Russ Malz 41:53 (20lb vest), Kim Malz 44:09 (no vest). Post time to comments."
"https://www.crossfit.com/workout/?page=79","Rest Day"
"https://www.crossfit.com/workout/?page=79","""Linda""; 10-9-8-7-6-5-4-3-2-1 reps of the triplet:; Deadlift: 1 1/2 body weight
 Bench press: body weight
 Clean: 3/4 body weight; Set up three bars and storm through for time.; Chris Spealler 11:33 (210/140/105lbs), Rob Orlando 9:24 (277/185/138lbs, power clean), Mike McKenna 11:03 (255/170/127lbs, power clean), Graham Holmberg 17:37 (280/185/140 lbs), Kristan Clever 18:34 (205/135/103lbs), Elyse Umeda 19:20 (95/125/185 lbs), Valerie MacKenzie Voboril 20:10 (205/135/105lbs), Rebecca Voigt 45:54 (225/150/115lbs), Miranda Oldroyd 54:34 (215/140/115lbs). Post time to comments.; Compare to 100218."
"https://www.crossfit.com/workout/?page=79","Split Jerk 1-1-1-1-1-1-1 reps; Dave Lipson 340lbs, Jason Khalipa 335lbs, Eric Magee 325lbs, Rich Froning Jr. 317lbs, Chuck Carswell 308lbs, James Hobart 305lbs, Graham Holmberg 280lbs, Kristan Clever 215lbs, EvaClaire Synkowski 187lbs. Post loads to comments.; Compare to 100331."
"https://www.crossfit.com/workout/?page=79","Complete as many rounds as possible in 20 minutes of:
 95 pound Thruster, 5 reps
 95 pound Hang Powercleans, 7 reps
 95 pound Sumo Deadlift High-pull, 10 reps; Mikko Salo 16 rounds + 3 SDHP, Elyse Umeda 13 rounds + 5 thruster (65lbs), Michael Giardina 13 rounds, Ken Gall 12 rounds + 5 thruster, EvaClaire Synkowski 12 rounds + 3 thruster (65lbs), Kim Malz 12 rounds + 1 thruster (65lbs). Post rounds completed to comments.; Compare to 090927."
"https://www.crossfit.com/workout/?page=79","Rest Day"
"https://www.crossfit.com/workout/?page=79","With a 45 pound barbell, 21-15- and 9 reps for time of:
 Turkish Get-ups, alternating arms
 Sots press; Rory McKernan 6:42, Kristan Clever 16:03, Katie Hogan 23:02, Rebecca Voigt 25:26. Post time to comments."
"https://www.crossfit.com/workout/?page=79","Back Squat 3-3-3-3-3 reps; Dave Lipson 500lbs, Graham Holmberg 320lbs, Kristan Clever 255lbs, Kim Malz 220lbs, Katie Hogan 205lbs, Becca Voigt 200lbs. Post loads to comments.; Compare to 091215."
"https://www.crossfit.com/workout/?page=79","21-18-15-12-9-6 and 3 rep rounds of:
 Sumo deadlift high-pull, 75 pounds
 Push jerk, 75 pounds; Dave Lipson 3:42, Rob Orlando 3:45, Jason Khalipa 4:04, Jay Leydon 4:33, Gary Niel 4:40, Graham Holmberg 5:07, Pat Barber 5:25 (44lb single arm push jerk), Elyse Umeda 6:25 (55lbs), Kristan Clever 7:54 (75lbs), Kim Malz 7:56 (55lb), Jocelyn Leydon 9:50 (55lbs). Post time to comments."
"https://www.crossfit.com/workout/?page=79","Rest Day"
"https://www.crossfit.com/workout/?page=79","For time:
 21 Pull-ups
 21 Handstand Push-ups
 18 Pull-ups
 18 Handstand Push-ups
 15 Pull-ups
 15 Handstand Push-ups
 12 Pull-ups
 12 Handstand Push-ups
 9 Pull-ups
 9 Handstand Push-ups
 6 Pull-ups
 6 Handstand Push-ups
 3 Pull-ups
 3 Handstand Push-ups
 Handstand push-ups are ""nose to floor"" and pull-ups are ""strict"" or non-kipping.; Kristan Clever 19:31, Graham Holmberg 19:37, Elyse Umeda 29:27. Post time to comments.; Compare to 091216."
"https://www.crossfit.com/workout/?page=79","""Test 3""; Tabata Squat
 Max reps of Muscle-ups in 4 minutes; The Tabata interval is 20 seconds of work followed by 10 seconds of rest for 8 intervals. Tabata score is the least number of reps performed in any of the eight intervals. Begin time for muscle-ups immediately after the last 10 second rest interval. Test score equals Tabata score multiplied by number of muscle-ups completed.; Graham Holmberg 616 (22 x 28), Kristan Clever 575 (25 x 23), James Hobart 528 (22 x 24), Greg Amundson 525 (21 x 25), Heather Bergeron368 (23 x 16). Post score to comments.; See ""How Fit Are You?"" - [pdf]"
"https://www.crossfit.com/workout/?page=79","Tie a five-pound plate to hang an honest 18"" above your tiptoe reach and complete 5 rounds for time of:
 50 Jump and touch
 40 Squats
 30 Sit-ups
 20 Push-ups
 10 Pull-ups; Kristan Clever 24:13 (14"" jump), Lucas Zepeda 24:34, Jesse Bazarnick 26:25, Pat Barber 28:56, Rebecca Voigt 32:53 (14"" jump), Laurie Galassi 35:47. Post time to comments.; Compare to 040316."
"https://www.crossfit.com/workout/?page=79","Rest Day"
"https://www.crossfit.com/workout/?page=79","400 meter Walking lunge; Kristan Clever 8:35, 382 steps, Kim Malz 9:15, Graham Holmberg 10:24, Rebecca Voigt 10:36, 376 steps, Bonnie Weinberger 13:09, Katie Hogan 14:31. Post time and number of steps to comments.; Compare to 091125."
"https://www.crossfit.com/workout/?page=79","30-25-20-15 and 10 rep rounds of:
 Burpees
 Box jumps, 24 inch box
 Toes to bar; Kristan Clever 14:49 (24"" box), Graham Holmberg 15:20, Kim Malz 17:48 (24"" box), Elyse Umeda 20:59 (24"" box). Post time to comments."
"https://www.crossfit.com/workout/?page=79","Three rounds for time of:
 15 ft Rope Climb, 5 ascents
 21 Ring dips
 50 Squats; Peter Egyed 10:04, Pat Sherwood 12:04, Graham Holmberg 12:32, Elyse Umeda 13:27 (12ft rope, 7 ascents), Kristan Clever 18:19, Rebecca Voigt 22:05. Post time to comments.; Compare to 091220."
"https://www.crossfit.com/workout/?page=79","Rest Day"
"https://www.crossfit.com/workout/?page=79","""Nate""; Complete as many rounds in twenty minutes as you can of:
 2 Muscle-ups
 4 Handstand Push-ups
 8 2-Pood Kettlebell swings; Mikko Salo 21 rounds, Graham Holmberg 19 rounds + 3 HSPU, Chris Spealler 15 rounds + 1 HSPU (with 20lb vest), Kristan Clever 15 rounds (2 pood KB), Rebecca Voigt 7 rounds (2 pood KB). Post rounds completed to comments.; Compare to 091027."
"https://www.crossfit.com/workout/?page=79","15 rounds for distance of:
 Sprint 20 seconds
 Rest 40 seconds
 Start each round at previous round's end point.; Kristan Clever 1mile 210meters, Becca Voigt 1mile 50meters. Post distance to comments."
"https://www.crossfit.com/workout/?page=79","Three rounds for time of:
 30 Wallball shots, 20 pound ball (10.5 foot target)
 75 pound Squat snatches, 30 reps (movement initiates with barbell below the knees); Mikko Salo 8:58, Kristan Clever 10:30 (16lb ball, 45lb barbell) Jason Khalipa 11:19 (2009 Games), Carey Kepler 11:01 (14lb ball, 45lb barbell, 2009 Games), Becca Voigt 12:00 (16lb ball, 45lb barbell). Post time to comments."
"https://www.crossfit.com/workout/?page=79","Rest Day"
"https://www.crossfit.com/workout/?page=79","Weighted pull-ups 1-1-1-1-1-1-1 reps; Dave Lipson 165lbs (BW 215lbs). Post loads and body weight to comments.; Compare to 100314."
"https://www.crossfit.com/workout/?page=79","""Annie""; 50-40-30-20 and 10 rep rounds of:
 Double-unders
 Sit-ups; Kim Malz 5:00, Dave Castro 8:00 (GHD). Post time to comments.; Compare to 100518."
"https://www.crossfit.com/workout/?page=79","""Coe""; Ten rounds for time of:
 95 pound Thruster, 10 reps
 10 Ring push-ups; Mikko Salo 9:55, Peter Egyed 11:07, Kristan Clever 11:28 (65lbs), Rebecca Voigt 11:46 (65lbs), Kim Malz 13:49 (65lbs), Elyse Umeda 14:34 (65lbs). Post time to comments."
"https://www.crossfit.com/workout/?page=79","Rest Day"
"https://www.crossfit.com/workout/?page=79","""ADAMBROWN""; Two rounds for time of:
 295 pound Deadlift, 24 reps
 24 Box jumps, 24 inch box
 24 Wallball shots, 20 pound ball
 195 pound Bench press, 24 reps
 24 Box jumps, 24 inch box
 24 Wallball shots, 20 pound ball
 145 pound Clean, 24 reps; Mikko Salo 21:59, Kristan Clever 27:15 (185lb dead, 24"" box, 16lb ball, 120lb bench, 100lb clean), Peter Egyed 28:28, Rebecca Voigt 30:20 (185lb dead, 24"" box, 16lb ball, 120lb bench, 100lb clean). Post time to comments."
"https://www.crossfit.com/workout/?page=80","""SQT""; Three rounds for time of:
 95 pound Ground to overhead, 10 reps
 200 yard Shuttle sprint, 50 yards there and back twice; Dave Lipson 2:57, Rob Orlando 2:58, Eric Magee 3:07, Chris Spealler 3:19, Jason Leydon 3:32, Denise Thomas 3:35 (65lbs), James Hobart 3:48, Peter Egyed 3:50, Kristan Clever 5:27 (95lbs), Rebecca Voigt 5:40 (95lbs). Post times to comments."
"https://www.crossfit.com/workout/?page=80","Complete as many rounds as possible in 20 minutes of:
 185 pound Back squat, 7 reps
 45 pound dumbbell Overhead walking lunge, 10 steps (right hand)
 7 Burpees
 45 pound dumbbell Overhead walking lunge, 10 steps (left hand); Kristan Clever 10 rounds + 7 squats (135lb squat, 35lb DB), Elyse Umeda 9 rounds + 3 burpees (135lb squat, 30lb DB), Laurie Galassi 8 rounds + 10 lunges (125lb squat, 30lb DB), Karianne Dickson 8 rounds + 7 squats (125lb squat, 35lb DB), Kim Malz 8 rounds + 2 squats (135lb squat, 30lb DB), Danielle Mulford 6 rounds + 4 squats (125lb squat, 30lb DB). Post rounds completed to comments."
"https://www.crossfit.com/workout/?page=80","Rest Day"
"https://www.crossfit.com/workout/?page=80","Five rounds for time of:
 5 Muscle-ups
 115 pound Overhead squat, 10 reps
 15 Toes to bar
 20 GHD Sit-ups; Chris Spealler 15:55, Kristan Clever 16:53 (95lbs), Laurie Galassi 18:03 (83lbs), Josh Everett 22:01, Pat Sherwood 22:45, Miranda Oldroyd 27:29 (83lbs), Tyson Oldroyd 27:37. Post time to comments."
"https://www.crossfit.com/workout/?page=80","Three rounds for time of:
 Row 500 meters
 30 Box jumps, 24 inch box
 25 Back extensions
 205 pound Deadlift, 20 reps; Graham Holmberg 14:04, Pat Barber 14:34, Jason Khalipa 14:55, Elyse Umeda 17:45 (20"" Box, 155lbs), Karianne Dickson 17:53 (135lbs), Valerie Mackenzie-Voboril 18:33 (140lbs), Kim Malz 21:30 (145lbs), Laurie Galassi 21:56 (205lbs). Post time to comments."
"https://www.crossfit.com/workout/?page=80","Snatch, 1 rep
 Clean and jerk, 1 rep
 As many rounds and reps as possible in ten minutes of:
 55kg Squat clean, 6 reps
 12 Pull-ups
 24 Double-unders; Add together the best snatch (in kg), the best clean and jerk (in kg), and the total reps performed in the triplet for your final score. Post score to comments."
"https://www.crossfit.com/workout/?page=80","Rest Day"
"https://www.crossfit.com/workout/?page=80","Three rounds for time of:
 50 Double-unders
 25 Wallball ""2-fer-1s"", 20 pound ball; Mike McKenna 6:26, Rob Orlando 7:22. Post time to comments."
"https://www.crossfit.com/workout/?page=80","Five rounds for time of:
 135 pound Squat clean thruster, 5 reps
 10 Chest to bar pull-ups; James Hobart 3:57, Rob Orlando 3:58, Dave Lipson 3:59, Josh Everett 4:15, Ben Bergeron 4:45, Eric Magee 4:54, Graham Holmberg 5:24, Myles Lewis 5:45, Pat Sherwood 5:50, Stacey Kroon 6:10 (95lbs), Heather Bergeron 6:38 (95lbs), Karianne Dickson 7:33 (95lbs), Kim Malz 8:33 (95lbs). Post time to comments."
"https://www.crossfit.com/workout/?page=80","6 rounds for time of:
 Run 400 meters
 25 Burpees; Set up under a bar that is one foot above your reach for the burpees. Jump and touch the bar for each burpee rep.; Graham Holmberg 21:10, Kristan Clever 22:18, Rebecca Voigt 25:38, Elyse Umeda 27:00, Josh Everett 29:06. Post time to comments.; Compare to 090906."
"https://www.crossfit.com/workout/?page=80","Rest Day"
"https://www.crossfit.com/workout/?page=80","""Isabel""; For time:
 Snatch 135 pounds, 30 reps; Use 95 pounds, 65 pounds or broomstick as needed. Miranda Oldroyd 2:13 (95lbs), Christopher Stowe 2:44, Rebecca Voigt 2:46 (95lbs), Mary Lampas 3:26 (95lbs), Kristan Clever 18:51 (135lbs). Post time and load to comments.; Compare to 080922."
"https://www.crossfit.com/workout/?page=80","Run 5K; Post time to comments.; Compare to 100501."
"https://www.crossfit.com/workout/?page=80","""Roy""; Five rounds for time of:
 225 pound Deadlift, 15 reps
 20 Box jumps, 24 inch box
 25 Pull-ups; Kristan Clever 16:29 (155lb Deadlift), Rebecca Voigt 22:36 (155lb Deadlift). Post times to comments."
"https://www.crossfit.com/workout/?page=80","Rest Day"
"https://www.crossfit.com/workout/?page=80","""Angie""; For time:
 100 Pull-ups
 100 Push-ups
 100 Sit-ups
 100 Squats; Post time to comments.; Compare to 091231."
"https://www.crossfit.com/workout/?page=80","""CrossFit Total""; Back squat, 1 rep
 Shoulder Press, 1 rep
 Deadlift, 1 rep; Post total to comments.; Compare to 100508."
"https://www.crossfit.com/workout/?page=80","Part A. Three rounds for time of:
 30 Push-ups, release hands from floor at the bottom
 12' Wall climb
 95 pound Overhead squat, 21 reps
 12' Wall climb
 Seven minute time cap. Score time of completion or reps completed within the cap.; Rest 30 seconds.; Part B. Three rounds for time of:
 30 Toes to bar
 95 pound Ground to overhead, 21 reps
 Seven minute time cap. Score time of completion or reps completed within the cap.; Rest 30 seconds.; Part C. Three rounds for time of:
 6 foot Wall jumps with burpee, 5 reps
 20 ft Rope Climb, 3 ascents
 Twelve minute time cap. Score time of completion or reps completed within the cap.; Part A: Rich Froning Jr. 6:55, Kristan Clever 2 rounds + 30 push-ups (65lb)
 Part B: Ben Smith 1 round + 18 ground to OH, Kristan Clever 2 rounds + 4 knees to elbows (65lb)
 Part C: Chris Spealler 8:32, Annie Thorisdottir 7:34 (2 rope climbs).
 Post times and/or number of rounds and reps completed for each part to comments."
"https://www.crossfit.com/workout/?page=80","Rest Day"
"https://www.crossfit.com/workout/?page=80","Seven rounds for time of:
 205 pound Clean, 3 reps
 4 Ring handstand push-ups; Graham Holmberg 4:26, Chris Spealler 4:27, Kristan Clever 3:37 (HSPU). Post time to comments."
"https://www.crossfit.com/workout/?page=80","Complete as many rounds as possible in seven minutes of:
 315 pound Deadlift, 7 reps
 20 meter Sprint
 14 One legged squats
 21 Double-unders
 20 meter Sprint; Rich Froning Jr. 5 rounds + 1 double-under, Austin Malleolo 5 rounds + 1 double-under, Annie Thorisdottir 5 rounds + 7 squats (205lb deadlift). Post rounds completed to comments."
"https://www.crossfit.com/workout/?page=80","For time:
 Run 1200 meters
 63 Kettlebell swings, 1.5 pood
 36 Pull-ups
 Run 800 meters
 42 Kettlebell swings, 1.5 pood
 24 Pull-ups
 Run 400 meters
 21 Kettlebell swings, 1.5 pood
 12 Pull-ups; Graham Holmberg 16:59, Annie Thorisdottir 17:53. Post time to comments."
"https://www.crossfit.com/workout/?page=80","Rest Day"
"https://www.crossfit.com/workout/?page=80","""Amanda""; Three rounds, 9-7- and 5 reps, for time of:
 Muscle-up
 135 pound Squat snatch; Post times to comments."
"https://www.crossfit.com/workout/?page=80","Deadlift 1-10-1-20-1-30 reps; Post total load (add up all six barbell loads) to comments.; Compare to 091224."
"https://www.crossfit.com/workout/?page=80","For 20 minutes:
 Run 400 meters
 Rest precisely the time of the previous run; Post distance to comments."
"https://www.crossfit.com/workout/?page=80","Rest Day"
"https://www.crossfit.com/workout/?page=80","""Fight Gone Bad!""; Three rounds of:
 Wall-ball, 20 pound ball, 10 ft target (Reps)
 Sumo deadlift high-pull, 75 pounds (Reps)
 Box Jump, 20"" box (Reps)
 Push-press, 75 pounds (Reps)
 Row (Calories); In this workout you move from each of five stations after a minute.The clock does not reset or stop between exercises. This is a five-minute round from which a one-minute break is allowed before repeating. On call of ""rotate"", the athletes must move to next station immediately for best score. One point is given for each rep, except on the rower where each calorie is one point.; Add your points and post them to comments.; Compare to 100117."
"https://www.crossfit.com/workout/?page=80","""Joshie""; Complete three rounds for time of:
 40 pound Dumbbell snatch, 21 reps, right arm
 21 L Pull-ups
 40 pound Dumbbell snatch, 21 reps, left arm
 21 L Pull-ups; Post time to comments.; These are squat not power snatches.; Compare to 091129."
"https://www.crossfit.com/workout/?page=80","Five rounds for time of:
 135 pound Thruster, 15 reps
 Run 400 meters; Post time to comments.; Compare to 091219"
"https://www.crossfit.com/workout/?page=80","Rest Day"
"https://www.crossfit.com/workout/?page=81","""Johnson""; Complete as many rounds in 20 minutes as you can of:
 245 pound Deadlift, 9 reps
 8 Muscle-ups
 155 pound Squat clean, 9 reps; Rob Orlando 6 rounds, Mike McKenna 5 rounds + 9 deadlifts, Josh Everett 4 rounds + 1 clean, Elyse Umeda 4 rounds + 5 deadlifts (165lb deadlift, 105lb clean). Post rounds completed to comments."
